target_id	length	eff_length	est_counts	tpm
ENSMUST00000055433.4	822	643	1	7.02325
ENSMUST00000079278.4	609	430	1	10.5022
ENSMUST00000034026.9	810	631	1	7.15681
ENSMUST00000074606.10	687	508	1	8.88966
ENSMUST00000028356.8	660	481	1	9.38867
ENSMUST00000032539.13	2070	1891	1	2.38813
ENSMUST00000120903.7	1257	1078	1	4.18919
ENSMUST00000133977.2	585	406	1	11.123
ENSMUST00000084296.9	870	691	1.24729	8.15153
ENSMUST00000030690.11	981	802	1.20602	6.7909
ENSMUST00000165281.1	316	137	0.546693	18.0207
ENSMUST00000213062.1	150	9.35544	0	0
ENSMUST00000006764.8	543	364	4	49.6258
ENSMUST00000212093.1	150	9.35544	0	0
ENSMUST00000213029.1	204	29.2345	1	154.473
ENSMUST00000211823.1	150	9.35544	0	0
ENSMUST00000085206.10	936	757	1	5.96559
ENSMUST00000035024.7	519	340	1	13.2822
ENSMUST00000153070.7	399	220	1	20.527
ENSMUST00000124250.2	348	169	1	26.7216
ENSMUST00000041231.13	5532	5353	1	0.84363
ENSMUST00000154757.1	659	480	1	9.40823
ENSMUST00000129824.1	324	145	1	31.1445
ENSMUST00000078800.12	1041	862	1.5013	7.86521
ENSMUST00000162460.7	957	778	1	5.80456
ENSMUST00000046719.13	1044	865	1.4987	7.82432
ENSMUST00000159063.7	939	760	1	5.94204
ENSMUST00000160319.7	1026	847	1	5.3317
ENSMUST00000159237.7	627	448	1	10.0802
ENSMUST00000161256.7	636	457	1	9.88173
ENSMUST00000161117.7	643	464	0	0
ENSMUST00000159535.1	696	517	1	8.73491
ENSMUST00000015892.13	2052	1873	1	2.41108
ENSMUST00000159901.7	345	166	1	27.2045
ENSMUST00000161476.7	2052	1873	1	2.41108
ENSMUST00000160109.1	306	127	1	35.5587
ENSMUST00000125094.7	599	420	0	0
ENSMUST00000082430.9	681	502	2	17.9918
ENSMUST00000149324.1	653	474	1	9.52732
ENSMUST00000046929.6	4035	3856	1	1.17115
ENSMUST00000066277.9	1599	1420	1	3.18025
ENSMUST00000208086.1	387	208	1	21.7113
ENSMUST00000074127.13	1455	1276	1	3.53915
ENSMUST00000108715.2	1464	1285	1	3.51436
ENSMUST00000185912.6	2337	2158	0	0
ENSMUST00000010597.9	2634	2455	2	3.67898
ENSMUST00000186470.1	2712	2533	1	1.78285
ENSMUST00000188961.6	219	41.1625	1	109.71
ENSMUST00000188528.6	255	76.0064	1	59.4154
ENSMUST00000185621.2	231	52.2911	1	86.3617
ENSMUST00000187628.1	273	94.0001	1	48.0419
ENSMUST00000188957.1	18	2.93465	0	0
ENSMUST00000073879.11	1665	1486	1	3.039
ENSMUST00000113560.7	1851	1672	1	2.70093
ENSMUST00000113562.8	1653	1474	1	3.06374
ENSMUST00000113564.8	1656	1477	1	3.05751
ENSMUST00000128500.7	1167	988	1	4.5708
ENSMUST00000100208.8	1848	1669	1	2.70578
ENSMUST00000100207.8	1680	1501	1	3.00863
ENSMUST00000113555.7	1776	1597	1	2.82777
ENSMUST00000075326.10	1761	1582	1	2.85458
ENSMUST00000128431.2	1065	886	1	5.09701
ENSMUST00000113552.8	1017	838	1	5.38896
ENSMUST00000136181.7	482	303	1	14.9041
ENSMUST00000149196.1	626	447	1	10.1028
ENSMUST00000113559.9	1569	1390	1	3.24888
ENSMUST00000086795.7	1155	976	1	4.627
ENSMUST00000165408.7	1569	1390	1	3.24888
ENSMUST00000170955.1	717	538	1	8.39396
ENSMUST00000208563.2	921	742	0	0
ENSMUST00000214253.1	921	742	0	0
ENSMUST00000084756.1	927	748	3	18.1121
ENSMUST00000094161.10	1065	886	1	5.09701
ENSMUST00000167405.2	1065	886	1	5.09701
ENSMUST00000179780.2	1065	886	1	5.09701
ENSMUST00000165901.7	1065	886	1	5.09701
ENSMUST00000206414.1	1065	886	1	5.09701
ENSMUST00000165257.7	1065	886	1	5.09701
ENSMUST00000164726.7	1065	886	1	5.09701
ENSMUST00000213252.1	945	766	1	5.89549
ENSMUST00000075704.1	945	766	1	5.89549
ENSMUST00000042021.4	1221	1042	1	4.33392
ENSMUST00000220193.1	945	766	1	5.89549
ENSMUST00000073059.4	945	766	1	5.89549
ENSMUST00000152973.1	423	244	1	18.508
ENSMUST00000205931.1	900	721	1	6.26345
ENSMUST00000039271.6	2010	1831	1	2.46638
ENSMUST00000218854.1	583	404	1	11.1781
ENSMUST00000220220.1	465	286	1	15.79
ENSMUST00000106117.7	1461	1282	1	3.52258
ENSMUST00000124768.7	458	279	1	16.1862
ENSMUST00000151495.7	1671	1492	0	0
ENSMUST00000124761.1	1054	875	0	0
ENSMUST00000038831.14	1680	1501	3	9.02588
ENSMUST00000165769.7	624	445	2	20.2964
ENSMUST00000228629.1	132	7.19434	0	0
ENSMUST00000227882.1	489	310	1	14.5676
ENSMUST00000178184.1	492	313	0	0
ENSMUST00000073787.6	1104	925	1	4.88211
ENSMUST00000032520.8	903	724	1	6.2375
ENSMUST00000108487.8	852	673	1	6.71018
ENSMUST00000108483.1	789	610	1	7.4032
ENSMUST00000176423.1	805	626	1	7.21398
ENSMUST00000176486.8	4170	3991	1	1.13153
ENSMUST00000176778.7	4530	4351	1	1.03791
ENSMUST00000176172.7	4554	4375	1	1.03222
ENSMUST00000175975.8	4515	4336	1	1.0415
ENSMUST00000175998.7	1419	1240	1	3.64189
ENSMUST00000176216.8	2037	1858	1	2.43054
ENSMUST00000176745.7	2031	1852	1	2.43842
ENSMUST00000175918.8	600	421	1	10.7267
ENSMUST00000177297.7	1632	1453	1	3.10802
ENSMUST00000004097.15	4281	4102	1	1.10091
ENSMUST00000024932.11	468	289	1.5	23.4392
ENSMUST00000098862.8	468	289	1.5	23.4392
ENSMUST00000148541.7	452	273	0	0
ENSMUST00000019422.5	1233	1054	2.77368	11.8841
ENSMUST00000212773.1	562	383	0	0
ENSMUST00000212409.1	853	674	0.226316	1.51637
ENSMUST00000170094.7	642	463	1	9.75367
ENSMUST00000178759.1	375	196	1	23.0406
ENSMUST00000093911.10	9102	8923	2	1.0122
ENSMUST00000222123.1	4836	4657	1.14048e-07	1.10594e-07
ENSMUST00000125835.2	498	319	0.848743	12.0153
ENSMUST00000167507.2	1536	1357	1	3.32789
ENSMUST00000040703.11	2607	2428	1.15126	2.14128
ENSMUST00000023749.14	714	535	1.6	13.5056
ENSMUST00000160635.7	714	535	1.6	13.5056
ENSMUST00000161250.7	714	535	1.6	13.5056
ENSMUST00000229392.1	579	400	1	11.2899
ENSMUST00000161778.7	707	528	0	0
ENSMUST00000159209.7	714	535	1.6	13.5056
ENSMUST00000162624.7	614	435	0	0
ENSMUST00000159531.2	714	535	1.6	13.5056
ENSMUST00000162274.1	98	4.96017	0	0
ENSMUST00000231173.1	81	4.3003	0	0
ENSMUST00000020016.4	618	439	1	10.2869
ENSMUST00000047503.15	2337	2158	1.01003	2.11364
ENSMUST00000173266.7	68	3.91013	0	0
ENSMUST00000234226.1	191	21.4282	1.98997	419.382
ENSMUST00000173284.1	944	765	1	5.9032
ENSMUST00000046091.6	798	619	1	7.29556
ENSMUST00000222197.1	3498	3319	2.48801	3.38527
ENSMUST00000221083.1	676	497	0.5131	4.66224
ENSMUST00000223467.1	3444	3265	0	0
ENSMUST00000223264.1	281	102	0.232358	10.2874
ENSMUST00000221142.1	3444	3265	0	0
ENSMUST00000222333.1	435	256	1.27853	22.5538
ENSMUST00000021824.7	3498	3319	2.48801	3.38527
ENSMUST00000050867.7	2319	2140	1	2.11026
ENSMUST00000218120.1	666	487	1	9.273
ENSMUST00000191238.6	73	4.05064	0	0
ENSMUST00000190114.1	426	247	1.6847	30.8017
ENSMUST00000020015.9	1173	994	1.11234	5.05358
ENSMUST00000186382.6	774	595	1.20296	9.13026
ENSMUST00000190751.1	540	361	1	12.5096
ENSMUST00000209670.3	933	754	1	5.98932
ENSMUST00000216937.2	933	754	1	5.98932
ENSMUST00000210420.1	933	754	1	5.98932
ENSMUST00000024857.13	318	139	1	32.4888
ENSMUST00000148556.1	171	13.7365	0	0
ENSMUST00000000221.5	1968	1789	1	2.52429
ENSMUST00000112696.7	3972	3793	1.61527	1.92315
ENSMUST00000045466.13	3879	3700	1.64065	2.00245
ENSMUST00000112695.3	318	139	1	32.4888
ENSMUST00000127434.7	1873	1694	0	0
ENSMUST00000137285.7	862	683	1.82455	12.0638
ENSMUST00000122980.7	611	432	1.27888	13.3689
ENSMUST00000155495.7	368	189	0	0
ENSMUST00000124263.1	396	217	0	0
ENSMUST00000135108.1	220	42.049	1	107.397
ENSMUST00000112698.7	3879	3700	1.64065	2.00245
ENSMUST00000022853.14	741	562	1	8.0355
ENSMUST00000110523.1	960	781	1	5.78227
ENSMUST00000164884.8	492	313	1	14.428
ENSMUST00000163140.1	276	97.0001	1	46.5561
ENSMUST00000093234.4	411	232	1	19.4653
ENSMUST00000071539.9	1008	829	2.03371	11.0785
ENSMUST00000042657.15	1113	934	1.02035	4.93347
ENSMUST00000149034.7	449	270	0.608597	10.1792
ENSMUST00000106633.9	1029	850	1.46552	7.78612
ENSMUST00000146031.7	185	18.63	1.85928	450.691
ENSMUST00000125890.7	601	422	0.0125526	0.134329
ENSMUST00000136392.7	126	6.66748	0	0
ENSMUST00000076364.5	645	466	1.33333	12.9212
ENSMUST00000031810.14	1122	943	1.03279	4.94594
ENSMUST00000140211.7	321	142	1	31.8025
ENSMUST00000115131.7	906	727	1.04295	6.47854
ENSMUST00000140252.3	205	29.9375	0.924264	139.422
ENSMUST00000169422.7	312	133	1	33.9545
ENSMUST00000133373.7	224	45.6799	1	98.8608
ENSMUST00000115130.2	132	7.19434	0	0
ENSMUST00000156333.8	7644	7465	1	0.60495
ENSMUST00000128383.7	3012	2833	1	1.59405
ENSMUST00000148497.1	3258	3079	1	1.46669
ENSMUST00000067252.13	7641	7462	1	0.605193
ENSMUST00000114474.7	714	535	1	8.44103
ENSMUST00000188047.1	585	406	1	11.123
ENSMUST00000198258.4	420	241	0	0
ENSMUST00000197946.4	642	463	1	9.75367
ENSMUST00000117425.7	570	391	0.497863	5.75019
ENSMUST00000120867.7	570	391	0.497863	5.75019
ENSMUST00000118097.7	570	391	0.497863	5.75019
ENSMUST00000015950.11	726	547	3.50641	28.9484
ENSMUST00000154962.7	478	299	1	15.1035
ENSMUST00000127562.2	410	231	1	19.5496
ENSMUST00000164916.8	435	256	1	17.6404
ENSMUST00000163352.8	309	130	1	34.7381
ENSMUST00000231468.1	162	11.5236	0	0
ENSMUST00000099937.5	405	226	1	19.9821
ENSMUST00000162739.7	1617	1438	1	3.14044
ENSMUST00000160878.7	1470	1291	1	3.49802
ENSMUST00000078155.11	1545	1366	1.05647	3.49264
ENSMUST00000159124.7	1545	1366	1.05647	3.49264
ENSMUST00000162099.7	1545	1366	1.05647	3.49264
ENSMUST00000162242.1	564	385	1	11.7297
ENSMUST00000162215.7	694	515	1.16519	10.2173
ENSMUST00000160749.1	252	73.0112	0.665411	41.1576
ENSMUST00000212149.1	3288	3109	1	1.45254
ENSMUST00000212789.1	2868	2689	1	1.67942
ENSMUST00000212520.1	3591	3412	1	1.32355
ENSMUST00000212099.1	1509	1330	1	3.39545
ENSMUST00000041641.8	3288	3109	1	1.45254
ENSMUST00000078717.6	1101	922	1	4.89799
ENSMUST00000217618.2	933	754	1	5.98932
ENSMUST00000084761.1	933	754	1	5.98932
ENSMUST00000058266.8	2415	2236	1	2.01966
ENSMUST00000205270.1	2385	2206	1	2.04712
ENSMUST00000058352.14	795	616	1	7.33109
ENSMUST00000088075.7	717	538	1	8.39396
ENSMUST00000204860.2	446	267	1	16.9137
ENSMUST00000164513.7	714	535	1	8.44103
ENSMUST00000019906.5	516	337	1	13.4004
ENSMUST00000181904.2	1101	922	1.82937	8.96022
ENSMUST00000166288.1	597	418	0.170635	1.84349
ENSMUST00000054434.3	933	754	1	5.98932
ENSMUST00000061274.8	2397	2218	1	2.03605
ENSMUST00000217173.1	933	754	1	5.98932
ENSMUST00000077249.2	933	754	1	5.98932
ENSMUST00000051864.4	1089	910	1	4.96258
ENSMUST00000165183.9	1089	910	1	4.96258
ENSMUST00000214677.1	933	754	1	5.98932
ENSMUST00000091605.2	933	754	1	5.98932
ENSMUST00000187434.1	699	520	1	8.68452
ENSMUST00000177818.1	699	520	1	8.68452
ENSMUST00000089165.8	636	457	1	9.88173
ENSMUST00000168002.2	636	457	1	9.88173
ENSMUST00000230698.1	429	250	1	18.0638
ENSMUST00000058033.8	2259	2080	1	2.17113
ENSMUST00000230614.1	2313	2134	1	2.11619
ENSMUST00000229010.2	2418	2239	1	2.01695
ENSMUST00000231125.1	2334	2155	1	2.09557
ENSMUST00000239132.1	300	121	1	37.3219
ENSMUST00000026169.6	948	769	1	5.8725
ENSMUST00000073890.3	1215	1036	1	4.35902
ENSMUST00000209610.1	264	85.0011	1	53.1282
ENSMUST00000127097.8	384	205	1	22.029
ENSMUST00000154256.2	1785	1606	1	2.81192
ENSMUST00000209411.1	153	9.8295	0	0
ENSMUST00000212683.1	1134	955	1	4.72874
ENSMUST00000067556.3	1581	1402	1	3.22108
ENSMUST00000211817.1	777	598	1	7.55175
ENSMUST00000212074.1	1074	895	1	5.04575
ENSMUST00000212982.1	1206	1027	1	4.39722
ENSMUST00000212155.1	1449	1270	1	3.55587
ENSMUST00000212539.1	882	703	1	6.42383
ENSMUST00000205438.1	2166	1987	1	2.27275
ENSMUST00000057576.7	2313	2134	1	2.11619
ENSMUST00000067298.4	264	85.0011	1.5	79.6922
ENSMUST00000142437.1	132	7.19434	0	0
ENSMUST00000072587.4	264	85.0011	1.5	79.6922
ENSMUST00000190516.1	687	508	1	8.88966
ENSMUST00000170889.1	687	508	1	8.88966
ENSMUST00000092466.12	690	511	1	8.83747
ENSMUST00000061637.3	690	511	1	8.83747
ENSMUST00000130574.3	165	12.1958	0	0
ENSMUST00000149064.8	611	432	0.338462	3.53814
ENSMUST00000067545.7	1131	952	3.66154	17.369
ENSMUST00000232703.1	1066	887	0	0
ENSMUST00000117994.7	2724	2545	1	1.77444
ENSMUST00000048374.5	2724	2545	1	1.77444
ENSMUST00000093907.10	1752	1573	1.69758	4.87361
ENSMUST00000106354.8	1698	1519	1.74075	5.1752
ENSMUST00000019038.14	1731	1552	1.71376	4.98662
ENSMUST00000153668.7	224	45.6799	0.756794	74.8172
ENSMUST00000127383.7	726	547	1.09112	9.00811
ENSMUST00000100193.7	1005	826	0	0
ENSMUST00000106349.1	1005	826	0	0
ENSMUST00000043058.4	1257	1078	1	4.18919
ENSMUST00000077719.3	546	367	1	12.305
ENSMUST00000032262.13	690	511	1	8.83747
ENSMUST00000112081.8	594	415	1	10.8818
ENSMUST00000112079.2	252	73.0112	1	61.8529
ENSMUST00000106115.7	564	385	2	23.4595
ENSMUST00000038709.13	564	385	2	23.4595
ENSMUST00000137299.7	450	271	0	0
ENSMUST00000169393.7	348	169	1	26.7216
ENSMUST00000147490.5	395	216	0	0
ENSMUST00000092750.11	2214	2035	1.12555	2.49776
ENSMUST00000131932.1	406	227	0.748894	14.8985
ENSMUST00000168483.8	2214	2035	1.12555	2.49776
ENSMUST00000236224.1	523	344	0	0
ENSMUST00000236510.1	957	778	1.56461	9.08185
ENSMUST00000237910.1	294	115	0.306184	12.0236
ENSMUST00000235612.1	957	778	1.56461	9.08185
ENSMUST00000054030.7	957	778	1.56461	9.08185
ENSMUST00000162431.1	1716	1537	1	2.93816
ENSMUST00000168797.1	1257	1078	1	4.18919
ENSMUST00000101078.11	1257	1078	1	4.18919
ENSMUST00000168172.3	2862	2683	1.5	2.52476
ENSMUST00000060655.14	2862	2683	1.5	2.52476
ENSMUST00000203076.1	773	594	1	7.60261
ENSMUST00000203837.1	157	10.528	0	0
ENSMUST00000112756.7	1113	934	1.33333	6.44675
ENSMUST00000068351.13	1113	934	1.33333	6.44675
ENSMUST00000124192.1	67	3.88332	0	0
ENSMUST00000168793.7	1113	934	1.33333	6.44675
ENSMUST00000045454.8	660	481	1	9.38867
ENSMUST00000218414.1	603	424	1	10.6508
ENSMUST00000237195.1	960	781	1	5.78227
ENSMUST00000237629.1	960	781	1	5.78227
ENSMUST00000056339.2	960	781	1	5.78227
ENSMUST00000003469.7	663	484	1	9.33047
ENSMUST00000034012.9	858	679	1	6.65088
ENSMUST00000135269.7	747	568	1	7.95061
ENSMUST00000149992.1	858	679	1	6.65088
ENSMUST00000132032.7	858	679	1	6.65088
ENSMUST00000033161.6	1917	1738	1	2.59836
ENSMUST00000205520.1	1509	1330	1	3.39545
ENSMUST00000206079.1	426	247	1	18.2832
ENSMUST00000021097.9	2949	2770	1	1.63031
ENSMUST00000140174.7	885	706	1	6.39653
ENSMUST00000131578.7	663	484	1	9.33047
ENSMUST00000134208.1	918	739	1	6.11089
ENSMUST00000167723.7	1119	940	1	4.8042
ENSMUST00000193391.5	1119	940	1	4.8042
ENSMUST00000193793.5	804	625	1	7.22552
ENSMUST00000195684.5	1614	1435	1	3.147
ENSMUST00000087983.7	1614	1435	1	3.147
ENSMUST00000108044.3	1614	1435	1	3.147
ENSMUST00000013559.2	1734	1555	1	2.90415
ENSMUST00000034698.8	684	505	1	8.94247
ENSMUST00000214285.1	198	25.324	1	178.327
ENSMUST00000214576.1	261	82.002	1	55.0712
ENSMUST00000213167.1	390	211	1	21.4026
ENSMUST00000105325.3	1026	847	1	5.3317
ENSMUST00000220312.1	1026	847	1	5.3317
ENSMUST00000045607.11	1932	1753	1	2.57613
ENSMUST00000137703.7	644	465	1	9.71172
ENSMUST00000125708.1	401	222	1	20.3421
ENSMUST00000031542.12	1527	1348	1.22657	4.10915
ENSMUST00000146072.7	303	124	0.0111095	0.404597
ENSMUST00000150361.1	428	249	1.76232	31.962
ENSMUST00000144064.4	174	14.6185	0	0
ENSMUST00000124716.2	720	541	1	8.34741
ENSMUST00000238905.1	3351	3172	0	0
ENSMUST00000186622.2	3276	3097	1	1.45817
ENSMUST00000037434.12	3435	3256	2	2.77392
ENSMUST00000067167.5	948	769	1	5.8725
ENSMUST00000032457.16	2097	1918	0	0
ENSMUST00000169310.9	2226	2047	5.24604	11.5735
ENSMUST00000182169.7	331	152	1.23123	36.58
ENSMUST00000183165.7	1857	1678	1.01731	2.73784
ENSMUST00000182098.7	123	6.43085	0	0
ENSMUST00000182793.7	2097	1918	0	0
ENSMUST00000182902.7	2097	1918	0	0
ENSMUST00000182428.7	2016	1837	1.35994	3.34318
ENSMUST00000182035.7	666	487	0.0143029	0.132631
ENSMUST00000182510.7	516	337	0	0
ENSMUST00000182034.2	697	518	1.56086	13.6076
ENSMUST00000182771.3	203	28.546	1.57032	248.423
ENSMUST00000132583.7	1485	1306	1	3.45785
ENSMUST00000034282.15	1488	1309	1	3.44992
ENSMUST00000108972.3	1485	1306	1	3.45785
ENSMUST00000165766.8	2583	2404	1	1.87851
ENSMUST00000173397.7	2610	2431	1	1.85765
ENSMUST00000072362.13	2613	2434	1	1.85536
ENSMUST00000174828.1	210	33.6633	1	134.151
ENSMUST00000091087.12	2601	2422	1	1.86455
ENSMUST00000172482.7	2613	2434	1	1.85536
ENSMUST00000174050.7	2424	2245	1	2.01156
ENSMUST00000172833.1	746	567	1	7.96464
ENSMUST00000115404.10	2613	2434	1	1.85536
ENSMUST00000108239.6	5472	5293	1	0.853193
ENSMUST00000017694.6	5481	5302	1	0.851744
ENSMUST00000056362.2	1179	1000	1	4.51595
ENSMUST00000060479.13	15582	15403	1	0.293186
ENSMUST00000127077.1	714	535	1	8.44103
ENSMUST00000025078.9	1404	1225	1	3.68649
ENSMUST00000173930.7	546	367	1	12.305
ENSMUST00000019248.12	2607	2428	1.12148	2.08589
ENSMUST00000190646.6	1062	883	1.42419	7.28379
ENSMUST00000108125.8	2607	2428	1.12148	2.08589
ENSMUST00000186154.6	2607	2428	1.12148	2.08589
ENSMUST00000189718.6	2607	2428	1.12148	2.08589
ENSMUST00000190617.6	2607	2428	1.12148	2.08589
ENSMUST00000187989.6	111	5.62895	0	0
ENSMUST00000214289.1	1990	1811	1.1699	2.91728
ENSMUST00000190455.1	288	109	1	41.4307
ENSMUST00000188157.6	442	263	0.79852	13.7113
ENSMUST00000190753.1	147	8.91948	0	0
ENSMUST00000205181.2	933	754	1	5.98932
ENSMUST00000214177.1	933	754	1	5.98932
ENSMUST00000054364.1	933	754	1	5.98932
ENSMUST00000070116.11	1602	1423	1.33992	4.2523
ENSMUST00000123826.1	1602	1423	1.33992	4.2523
ENSMUST00000125362.7	1602	1423	1.33992	4.2523
ENSMUST00000145120.2	540	361	0.0500714	0.626371
ENSMUST00000236108.1	195	23.5677	0.930156	178.233
ENSMUST00000147313.1	25	3.04044	0	0
ENSMUST00000054425.6	372	193	1	23.3987
ENSMUST00000193266.5	2448	2269	0	0
ENSMUST00000192419.5	380	201	0.818756	18.3953
ENSMUST00000192197.1	713	534	1	8.45683
ENSMUST00000029303.12	2598	2419	2.18124	4.07209
ENSMUST00000036999.9	3039	2860	1	1.579
ENSMUST00000100647.6	3144	2965	1	1.52309
ENSMUST00000216879.1	939	760	1	5.94204
ENSMUST00000080460.2	939	760	1	5.94204
ENSMUST00000027684.10	561	382	1	11.8219
ENSMUST00000125774.1	498	319	1	14.1566
ENSMUST00000099690.3	1743	1564	1	2.88744
ENSMUST00000132722.1	252	73.0112	1	61.8529
ENSMUST00000143033.7	389	210	1	21.5045
ENSMUST00000133562.1	389	210	1	21.5045
ENSMUST00000238601.1	2175	1996	1	2.2625
ENSMUST00000238949.1	6849	6670	1	0.677054
ENSMUST00000097080.3	1674	1495	1	3.0207
ENSMUST00000048890.16	1404	1225	1	3.68649
ENSMUST00000048898.16	1983	1804	1	2.5033
ENSMUST00000173487.7	1275	1096	1	4.12039
ENSMUST00000174205.7	1497	1318	1	3.42637
ENSMUST00000173957.1	781	602	1	7.50158
ENSMUST00000146390.2	1110	931	1	4.85064
ENSMUST00000106630.1	1041	862	1	5.23892
ENSMUST00000067591.2	1041	862	1	5.23892
ENSMUST00000220506.1	576	397	1	11.3752
ENSMUST00000072299.6	576	397	1	11.3752
ENSMUST00000068822.3	1785	1606	1.99128	5.59933
ENSMUST00000222748.1	1662	1483	0	0
ENSMUST00000222050.1	1773	1594	2.00625	5.6839
ENSMUST00000220873.1	1662	1483	0	0
ENSMUST00000221329.1	1776	1597	2.00247	5.66252
ENSMUST00000129511.2	723	544	0	0
ENSMUST00000212325.1	300	121	1	37.3219
ENSMUST00000025554.2	291	112	1	40.321
ENSMUST00000006341.3	1530	1351	1.32451	4.4274
ENSMUST00000150547.2	510	331	0.67549	9.21595
ENSMUST00000204682.2	1182	1003	1	4.50244
ENSMUST00000050887.8	1182	1003	1	4.50244
ENSMUST00000203636.1	343	164	1	27.5363
ENSMUST00000114996.7	1755	1576	1	2.86545
ENSMUST00000027986.4	1755	1576	1	2.86545
ENSMUST00000206435.1	3354	3175	1	1.42235
ENSMUST00000205350.1	537	358	1	12.6144
ENSMUST00000098274.4	3351	3172	1	1.42369
ENSMUST00000165834.3	2592	2413	1	1.87151
ENSMUST00000239229.1	163	11.741	0	0
ENSMUST00000120709.7	3336	3157	1	1.43046
ENSMUST00000120796.7	3408	3229	1	1.39856
ENSMUST00000119786.7	3207	3028	1	1.4914
ENSMUST00000193606.1	216	38.5618	1	117.11
ENSMUST00000030769.6	1302	1123	0	0
ENSMUST00000239497.1	1428	1249	2	7.2313
ENSMUST00000213145.1	948	769	1	5.8725
ENSMUST00000081469.1	948	769	1	5.8725
ENSMUST00000140991.1	927	748	1	6.03737
ENSMUST00000051937.8	744	565	1	7.99283
ENSMUST00000002457.1	1200	1021	1	4.42306
ENSMUST00000077456.12	372	193	1	23.3987
ENSMUST00000110824.8	441	262	1	17.2364
ENSMUST00000146040.8	2784	2605	1	1.73357
ENSMUST00000125192.8	2475	2296	1	1.96688
ENSMUST00000136644.7	429	250	1	18.0638
ENSMUST00000090597.10	2220	2041	1	2.21262
ENSMUST00000144586.1	159	10.9088	0	0
ENSMUST00000154742.1	2226	2047	1	2.20613
ENSMUST00000214192.1	948	769	1	5.8725
ENSMUST00000215217.1	948	769	1	5.8725
ENSMUST00000074161.1	948	769	1	5.8725
ENSMUST00000006760.2	1674	1495	1	3.0207
ENSMUST00000208227.1	2253	2074	1	2.17741
ENSMUST00000085835.7	2484	2305	1	1.9592
ENSMUST00000207185.1	1926	1747	1	2.58497
ENSMUST00000027682.8	1446	1267	1	3.56428
ENSMUST00000084828.4	3417	3238	1.05028	1.46479
ENSMUST00000222469.1	334	155	2.35169	68.5168
ENSMUST00000221114.1	321	142	0	0
ENSMUST00000221970.1	199	25.9389	0.598038	104.118
ENSMUST00000102648.5	1563	1384	1	3.26297
ENSMUST00000217450.3	930	751	1	6.01325
ENSMUST00000212013.3	930	751	1	6.01325
ENSMUST00000077023.3	930	751	1	6.01325
ENSMUST00000030404.4	906	727	1	6.21176
ENSMUST00000011981.4	1080	901	2	10.0243
ENSMUST00000208316.1	750	571	1	7.90884
ENSMUST00000208459.1	666	487	0	0
ENSMUST00000208110.1	168	12.9312	0	0
ENSMUST00000028129.12	1434	1255	2	7.19673
ENSMUST00000153484.6	990	811	1	5.56837
ENSMUST00000194066.5	216	38.5618	1	117.11
ENSMUST00000193695.1	876	697	1	6.47912
ENSMUST00000195863.1	180	16.6423	0	0
ENSMUST00000007318.1	1251	1072	1	4.21264
ENSMUST00000114959.8	702	523	1.25	10.7934
ENSMUST00000168249.8	702	523	1.25	10.7934
ENSMUST00000164223.7	702	523	1.25	10.7934
ENSMUST00000174118.7	702	523	1.25	10.7934
ENSMUST00000173951.7	163	11.741	0	0
ENSMUST00000174667.1	294	115	1	39.2691
ENSMUST00000200082.4	1380	1201	3.20888	12.0659
ENSMUST00000197276.1	356	177	1.79112	45.6983
ENSMUST00000198819.1	147	8.91948	0	0
ENSMUST00000199949.1	121	6.28195	0	0
ENSMUST00000003433.10	1239	1060	0	0
ENSMUST00000103069.9	2094	1915	1.26019	2.97178
ENSMUST00000080853.10	2151	1972	1.25079	2.86434
ENSMUST00000183610.7	1881	1702	1	2.65332
ENSMUST00000106796.8	2184	2005	1.24564	2.80562
ENSMUST00000068021.8	2199	2020	1.24338	2.77972
ENSMUST00000124958.2	952	773	0	0
ENSMUST00000048934.14	2046	1867	1	2.41883
ENSMUST00000102737.4	1257	1078	1	4.18919
ENSMUST00000232473.1	216	38.5618	0.818854	95.8956
ENSMUST00000231482.1	216	38.5618	0.818854	95.8956
ENSMUST00000088811.6	1953	1774	1.53993	3.92009
ENSMUST00000232354.1	801	622	0.460069	3.34027
ENSMUST00000232595.1	282	103	1	43.8442
ENSMUST00000232320.1	333	154	1	29.3243
ENSMUST00000232663.1	324	145	1.36229	42.4279
ENSMUST00000027997.8	546	367	1	12.305
ENSMUST00000152809.2	225	46.6066	1	96.8951
ENSMUST00000028533.6	393	214	1	21.1026
ENSMUST00000006761.9	1755	1576	1	2.86545
ENSMUST00000098257.9	1815	1636	1	2.76036
ENSMUST00000098256.3	1734	1555	1	2.90415
ENSMUST00000105566.8	1815	1636	1	2.76036
ENSMUST00000132961.1	171	13.7365	0	0
ENSMUST00000110746.1	1020	841	1	5.36974
ENSMUST00000066780.4	1188	1009	1	4.47567
ENSMUST00000152171.7	237	58.1281	1	77.6896
ENSMUST00000142089.1	237	58.1281	1	77.6896
ENSMUST00000131566.1	156	10.3458	0	0
ENSMUST00000179669.2	1446	1267	1	3.56428
ENSMUST00000021333.4	1446	1267	1	3.56428
ENSMUST00000107419.1	1362	1183	1	3.81737
ENSMUST00000019907.7	1266	1087	1	4.15451
ENSMUST00000217837.1	777	598	1	7.55175
ENSMUST00000061653.8	780	601	1	7.51406
ENSMUST00000210173.2	945	766	1	5.89549
ENSMUST00000049719.3	945	766	1	5.89549
